process,ans,r,lambda,epoch,n5447,10367.98081,0.680542927,0.933076487,114,1
6690,2104452.536,1.048768405,0.789761214,114,1,,,,,
6688,2105957.279,1.048842543,0.818833969,114,1,,,,,
6692,2106070.695,1.048848095,0.610861001,114,1,,,,,
6692,2106290.763,1.048858855,0.619334745,114,1,,,,,
6690,2107575.3,1.104389798,0.818825459,114,1,,,,,
6689,2108100.728,1.048946665,1.221188514,114,1,,,,,
6689,2108807.48,1.104368846,0.68492832,114,1,,,,,
6688,2108814.693,1.048980973,0.564184933,114,1,,,,,
6689,2113792.093,1.052425717,0.71416521,114,1,,,,,
6685,2114431.515,1.052433234,0.668975616,114,1,,,,,
6690,2115913.154,1.052450637,1.427266713,114,1,,,,,
6691,2116795.363,1.05246099,1.133776757,114,1,,,,,
6685,2117140.212,1.104228378,1.092809538,114,1,,,,,
6684,2118073.682,1.104212771,0.811612817,114,1,,,,,
6685,2118211.615,1.104210467,0.471428357,114,1,,,,,
6685,2119146.362,1.052581372,0.870102294,114,1,,,,,
6691,2122018.858,1.052522136,1.068651517,114,1,,,,,
6689,2137237.695,1.103888861,0.442161306,114,1,,,,,
6689,2148660.978,1.103666554,1.052182008,114,1,,,,,
6692,2149223.077,1.103655747,1.058592327,114,1,,,,,
6690,2152804.689,1.142063189,0.49057199,114,1,,,,,
6687,2152867.695,1.142235588,0.853477252,114,1,,,,,
6690,2152952.596,1.142330052,1.023293018,114,1,,,,,
6693,2153067.869,1.141695975,1.121808851,114,1,,,,,
6685,2153298.394,1.141562294,1.018113629,114,1,,,,,
6684,2153628.681,1.142700647,1.125443758,114,1,,,,,
6690,2153792.539,1.142761782,0.469595949,114,1,,,,,
6690,2153942.888,1.141305717,0.583546994,114,1,,,,,
6688,2154473.913,1.14297349,0.783204692,114,1,,,,,
6685,2154643.436,1.143019007,0.869448537,114,1,,,,,
6692,2154779.278,1.143053996,0.907739556,114,1,,,,,
6688,2155067.196,1.143124411,1.121858218,114,1,,,,,
6693,2155098.138,1.143131707,0.792310456,114,1,,,,,
6693,2155251.62,1.143167198,0.901711364,114,1,,,,,
6692,2155748.761,1.143275164,0.879402212,114,1,,,,,
6686,2156055.477,1.140787743,1.431497609,114,1,,,,,
6684,2156188.987,1.140761968,1.162405535,114,1,,,,,
6691,2156685.644,1.143456472,1.151302336,114,1,,,,,
6687,2157206.438,1.140580294,0.691446236,114,1,,,,,
6689,2157213.525,1.140579107,0.688838349,114,1,,,,,
6690,2157779.05,1.140487295,1.19522755,114,1,,,,,
6690,2158616.379,1.140360478,1.054206306,114,1,,,,,
6685,2158757.011,1.143792374,0.977083832,114,1,,,,,
6686,2159040.961,1.143833584,0.71675248,114,1,,,,,
6688,2159555.127,1.140228752,1.051991052,114,1,,,,,
6691,2160063.906,1.143974905,1.082939679,114,1,,,,,
6689,2160689.609,1.103437843,0.604492028,114,1,,,,,
6687,2160852.77,1.140060948,0.587468179,114,1,,,,,
6691,2161371.713,1.139997668,0.519759832,114,1,,,,,
6690,2161748.965,1.13995286,0.522390891,114,1,,,,,
6685,2162104.976,1.144230339,0.769212181,114,1,,,,,
6687,2162684.313,1.139845678,1.287792461,114,1,,,,,
6692,2163565.55,1.10338392,0.676846461,114,1,,,,,
6690,2164618.357,1.144509765,0.924003297,114,1,,,,,
6687,2165016.22,1.144551243,0.75921036,114,1,,,,,
6691,2165105.616,1.144560473,1.159655502,114,1,,,,,
6689,2166612.984,1.144711486,0.63724803,114,1,,,,,
6686,2167016.968,1.144750588,1.122838527,114,1,,,,,
6687,2168448.86,1.144885052,1.264891925,114,1,,,,,
6691,2168464.504,1.144886488,0.697555479,114,1,,,,,
6689,2168981.451,1.103283127,1.24971015,114,1,,,,,
6689,2169645.219,1.103270841,1.432290285,114,1,,,,,
6691,2169965.356,1.145021169,1.286948706,114,1,,,,,
6690,2171250.872,1.145132109,1.267975834,114,1,,,,,
6691,2173865.167,1.145346909,0.689599534,114,1,,,,,
6690,2175891.029,1.145504785,1.00664956,114,1,,,,,
6693,2175914.924,1.145506607,1.227882645,114,1,,,,,
6686,2176146.736,1.173661667,0.940610382,114,1,,,,,
6685,2177632.839,1.145635372,1.431114695,114,1,,,,,
6687,2177850.325,1.173545219,1.294420635,114,1,,,,,
6688,2178055.201,1.145666382,1.014327482,114,1,,,,,
6684,2178186.814,1.145675995,0.441971773,114,1,,,,,
6690,2178589.903,1.103106623,0.570013134,114,1,,,,,
6690,2178962.83,1.145732209,0.667199797,114,1,,,,,
6688,2179169.39,1.103096069,1.110097516,114,1,,,,,
6686,2180271.803,1.173381327,0.970924149,114,1,,,,,
6691,2180724.789,1.103067791,0.838805578,114,1,,,,,
6689,2181684.135,1.145923429,0.704098968,114,1,,,,,
6693,2181847.75,1.103047419,1.198151148,114,1,,,,,
6688,2182341.424,1.173242718,0.905202022,114,1,,,,,
6691,2183027.743,1.146014742,1.410240829,114,1,,,,,
6690,2184464.497,1.146110327,0.881018658,114,1,,,,,
6689,2184760.077,1.173082392,1.366722785,114,1,,,,,
6690,2185670.648,1.173022484,0.908601444,114,1,,,,,
6687,2186637.462,1.17295914,1.29264492,114,1,,,,,
6689,2186837.221,1.146263902,1.206455538,114,1,,,,,
6690,2187581.8,1.146311072,1.270248069,114,1,,,,,
6693,2187961.973,1.172872796,1.040465654,114,1,,,,,
6691,2188715.578,1.172823891,0.661895865,114,1,,,,,
6686,2189171.603,1.146410266,1.187603745,114,1,,,,,
6690,2189182.35,1.172793679,1.161606118,114,1,,,,,
6691,2189507.067,1.172772698,1.248955709,114,1,,,,,
6687,2189980.266,1.102898347,0.538462922,114,1,,,,,
6691,2190901.668,1.172682917,1.31710984,114,1,,,,,
6685,2191537.719,1.172642146,1.126399848,114,1,,,,,
6689,2191959.04,1.14657953,0.794959375,114,1,,,,,
6692,2193331.408,1.102837543,1.02773857,114,1,,,,,
6692,2193987.212,1.146699274,0.869468208,114,1,,,,,
6687,2195037.549,1.172419727,0.469655146,114,1,,,,,
6688,2195406.524,1.172396465,0.890320514,114,1,,,,,
6685,2196580.058,1.146843527,1.072505934,114,1,,,,,
6685,2196626.569,1.102778229,1.289642415,114,1,,,,,
6693,2198242.811,1.172218795,0.660889886,114,1,,,,,
6692,2199099.328,1.172165535,0.493097883,114,1,,,,,
6691,2200150.068,1.172100442,1.237256483,114,1,,,,,
6688,2200427.461,1.102710378,1.345032489,114,1,,,,,
6692,2200457.888,1.172081423,1.327100617,114,1,,,,,
6692,2201340.088,1.102694174,0.61340187,114,1,,,,,
6687,2201692.274,1.147100511,1.015680643,114,1,,,,,
6690,2202365.485,1.171964065,1.140435869,114,1,,,,,
6693,2202545.186,1.147142403,0.979770647,114,1,,,,,
6691,2203589.533,1.17188921,1.022062294,114,1,,,,,
6691,2204188.478,1.147222377,0.64121247,114,1,,,,,
6693,2204347.275,1.102641019,1.194586575,114,1,,,,,
6687,2204568.625,1.102637121,0.991760906,114,1,,,,,
6687,2205852.291,1.171751742,0.804600316,114,1,,,,,
6684,2206995.377,1.171683992,1.35274255,114,1,,,,,
6688,2209337.367,1.147467039,1.319723488,114,1,,,,,
6685,2209845.34,1.1715271,1.042063344,114,1,,,,,
6693,2210366.123,1.171498612,0.753220943,114,1,,,,,
6687,2211171.459,1.148123287,1.101857412,114,1,,,,,
6692,2212967.786,1.147634591,1.336314793,114,1,,,,,
6684,2213597.96,1.1479294,0.851062424,114,1,,,,,
6686,2214998.263,1.171247616,1.160430399,114,1,,,,,
6688,2215263.944,1.147799199,0.945331874,114,1,,,,,
6691,2215412.13,1.171225395,1.111740543,114,1,,,,,
6688,2219299.533,1.171018259,0.461853883,114,1,,,,,
6693,2220345.442,1.102364006,0.740247342,114,1,,,,,
6693,2222439.769,1.170852966,1.416706718,114,1,,,,,
6692,2222644.863,1.170842232,1.209055743,114,1,,,,,
6691,2222988.456,1.170824266,0.619872323,114,1,,,,,
6686,2226413.588,1.170646296,0.796389949,114,1,,,,,
6689,2228543.948,1.170536612,1.004755983,114,1,,,,,
6687,2231755.017,1.170372706,1.215135036,114,1,,,,,
6692,2232008.961,1.170359816,0.643842494,114,1,,,,,
6691,2235164.186,1.170200501,1.160728904,114,1,,,,,
6692,2236578.514,1.170129593,1.134969012,114,1,,,,,
6687,2240995.634,1.16991009,1.158729259,114,1,,,,,
6689,2242266.752,1.169847458,0.898000456,114,1,,,,,
6686,2245328.786,1.16969754,0.984654448,114,1,,,,,
6692,2254033.058,1.169278455,0.947792093,114,1,,,,,
6693,2255600.558,1.169204054,0.527616162,114,1,,,,,
6685,2256367.762,1.169167754,1.02264986,114,1,,,,,
6689,2257676.904,1.091889485,0.971831135,114,1,,,,,
6690,2257692.721,1.091903098,1.212247722,114,1,,,,,
6688,2257725.822,1.091931478,1.042928793,114,1,,,,,
6689,2257821.418,1.092012629,1.404492161,114,1,,,,,
6690,2258020.988,1.092178351,0.727617646,114,1,,,,,
6690,2258113.708,1.09225374,0.893167663,114,1,,,,,
6687,2258155.838,1.092287676,0.897603753,114,1,,,,,
6686,2258222.882,1.169038587,1.357683638,114,1,,,,,
6686,2258223.349,1.09234165,0.891329268,114,1,,,,,
6690,2258296.349,1.092399464,0.868602245,114,1,,,,,
6687,2258334.182,1.092429208,0.810549189,114,1,,,,,
6688,2258395.017,1.092476731,0.593619098,114,1,,,,,
6685,2258478.588,1.16901893,1.111849571,114,1,,,,,
6684,2258585.898,1.092623481,1.243249086,114,1,,,,,
6690,2258661.109,1.092680362,0.52442271,114,1,,,,,
6687,2258747.823,1.092745308,0.866343464,114,1,,,,,
6687,2258997.185,1.092928477,0.920542284,114,1,,,,,
6692,2259199.841,1.093073642,0.531573604,114,1,,,,,
6687,2259206.798,1.093078569,1.393426852,114,1,,,,,
6693,2259298.463,1.093143159,1.078237927,114,1,,,,,
6690,2259399.475,1.168948413,0.966353713,114,1,,,,,
6692,2259442.627,1.093243511,0.603931246,114,1,,,,,
6690,2259478.551,1.093268291,1.381162935,114,1,,,,,
6691,2259763.241,1.093461603,0.630427225,114,1,,,,,
6693,2259774.468,1.093469119,0.929031419,114,1,,,,,
6692,2260384.963,1.168873422,0.868329711,114,1,,,,,
6688,2260442.007,1.168869097,1.296669005,114,1,,,,,
6690,2260944.523,1.094213152,0.540032344,114,1,,,,,
6692,2261092.293,1.094302186,1.188566708,114,1,,,,,
6690,2261200.157,1.094366556,0.673686346,114,1,,,,,
6687,2261202.057,1.094367685,1.42568938,114,1,,,,,
6691,2261253.811,1.094398385,0.959463036,114,1,,,,,
6688,2261333.438,1.094445392,0.486078466,114,1,,,,,
6692,2261452.024,1.168792766,0.465616559,114,1,,,,,
6685,2261508.16,1.094547602,1.292546387,114,1,,,,,
6686,2261585.871,1.094592657,1.301735917,114,1,,,,,
6690,2261690.936,1.094653187,0.853792776,114,1,,,,,
6686,2261987.529,1.094821749,0.91890103,114,1,,,,,
6689,2262231.061,1.094957712,1.321769061,114,1,,,,,
6691,2262288.229,1.094989323,0.711799433,114,1,,,,,
6688,2262410.367,1.095056478,0.881058113,114,1,,,,,
6686,2262660.21,1.095192281,0.998166546,114,1,,,,,
6689,2262851.99,1.168687779,0.677283451,114,1,,,,,
6685,2262982.803,1.095364644,0.941215249,114,1,,,,,
6688,2263100.552,1.095426754,0.460401285,114,1,,,,,
6686,2263427.25,1.095596932,0.567296739,114,1,,,,,
6685,2263539.917,1.095654911,0.54701096,114,1,,,,,
6691,2263637.673,1.09570493,1.193197268,114,1,,,,,
6688,2264156.163,1.095965962,0.70610043,114,1,,,,,
6691,2264160.911,1.168590453,1.354592529,114,1,,,,,
6690,2264397.847,1.096085292,0.573766056,114,1,,,,,
6690,2264483.515,1.096127248,0.707279405,114,1,,,,,
6686,2265095.22,1.096421862,1.303519734,114,1,,,,,
6686,2265229.139,1.096485245,1.011862821,114,1,,,,,
6690,2265310.428,1.096523531,0.500437525,114,1,,,,,
6692,2265356.266,1.096545058,1.134479708,114,1,,,,,
6689,2265641.587,1.096678071,0.479787181,114,1,,,,,
6691,2265805.012,1.096753511,0.865588496,114,1,,,,,
6689,2265943.85,1.096817186,0.436220606,114,1,,,,,
6692,2265978.86,1.096833183,0.960002369,114,1,,,,,
6692,2266457.945,1.097049754,1.294413696,114,1,,,,,
6688,2266482.051,1.097060539,0.486672396,114,1,,,,,
6693,2266502.903,1.097069859,0.459472034,114,1,,,,,
6688,2266547.272,1.097089665,1.290970681,114,1,,,,,
6685,2266573.076,1.097101168,0.645816434,114,1,,,,,
6688,2266723.549,1.097168006,1.099261447,114,1,,,,,
6685,2266948.452,1.097267166,0.693262691,114,1,,,,,
6685,2267035.709,1.097305403,0.916430225,114,1,,,,,
6685,2267177.212,1.097367138,0.97594125,114,1,,,,,
6693,2267204.794,1.097379133,0.913197737,114,1,,,,,
6685,2267533.776,1.097521236,0.458534999,114,1,,,,,
6685,2267579.367,1.097540791,0.854433493,114,1,,,,,
6692,2267710.448,1.097596832,1.004450108,114,1,,,,,
6690,2267802.626,1.097636081,1.366676335,114,1,,,,,
6684,2267964.751,1.097704793,0.611213556,114,1,,,,,
6689,2268122.019,1.168300629,0.953141616,114,1,,,,,
6685,2268192.079,1.097800469,0.631094215,114,1,,,,,
6692,2268733.158,1.098025152,1.371069547,114,1,,,,,
6690,2268896.343,1.098092101,0.588915118,114,1,,,,,
6691,2268902.068,1.098094443,1.317391893,114,1,,,,,
6691,2268939.717,1.168241648,1.350889056,114,1,,,,,
6685,2268948.41,1.098113386,0.637774146,114,1,,,,,
6685,2269024.191,1.098144298,1.08586083,114,1,,,,,
6684,2269461.229,1.098321074,1.24171152,114,1,,,,,
6691,2269515.179,1.098342722,0.848209987,114,1,,,,,
6691,2269850.197,1.098476324,1.323527029,114,1,,,,,
6684,2269870.993,1.09848457,0.987923785,114,1,,,,,
6690,2270031.1,1.098547882,1.214168618,114,1,,,,,
6686,2270061.78,1.168161168,1.344980321,114,1,,,,,
6686,2270165.016,1.098600596,0.470799964,114,1,,,,,
6692,2270317.427,1.098660328,0.693338778,114,1,,,,,
6684,2270417.171,1.098699268,0.64905092,114,1,,,,,
6684,2271097.758,1.098961903,0.914777307,114,1,,,,,
6686,2271284.428,1.09903303,1.189136463,114,1,,,,,
6686,2271343.793,1.168069847,0.594833421,114,1,,,,,
6692,2271601.978,1.168051536,0.454335094,114,1,,,,,
6692,2272185.595,1.099371185,0.944653735,114,1,,,,,
6684,2272196.657,1.099375284,1.153100709,114,1,,,,,
6692,2272721.751,1.099568464,0.875914757,114,1,,,,,
6686,2272747.132,1.099577734,0.536934253,114,1,,,,,
6692,2273245.929,1.099758669,1.051535974,114,1,,,,,
6686,2273608.681,1.099888814,1.256643865,114,1,,,,,
6691,2273645.379,1.099901914,0.965360552,114,1,,,,,
6690,2273763.945,1.167899239,0.643542666,114,1,,,,,
6690,2273828.355,1.099967054,0.696830511,114,1,,,,,
6689,2273855.884,1.099976829,1.249991672,114,1,,,,,
6691,2273862.451,1.099979159,1.18277834,114,1,,,,,
6688,2274057.409,1.100048184,1.163616451,114,1,,,,,
6692,2274352.108,1.100151902,1.376734497,114,1,,,,,
6693,2274465.783,1.100191713,1.311878188,114,1,,,,,
6693,2274556.786,1.100223506,0.846204441,114,1,,,,,
6687,2274578.72,1.100231159,1.009599879,114,1,,,,,
6684,2274670.518,1.167835916,1.126418966,114,1,,,,,
6692,2274754.858,1.10029247,1.382793756,114,1,,,,,
6693,2275085.916,1.167807005,0.535549022,114,1,,,,,
6684,2275093.908,1.100409776,1.145901894,114,1,,,,,
6692,2275335.662,1.100492859,0.548574526,114,1,,,,,
6688,2275760.689,1.100637824,0.702633937,114,1,,,,,
6692,2275893.028,1.10068268,0.957710421,114,1,,,,,
6690,2276116.121,1.100757999,0.63659845,114,1,,,,,
6687,2276159.526,1.132930531,0.698322565,114,1,,,,,
6685,2276188.284,1.132861572,1.144559761,114,1,,,,,
6689,2276218.371,1.132800549,0.585315086,114,1,,,,,
6688,2276230.389,1.100796434,1.234383965,114,1,,,,,
6685,2276307.945,1.13265461,0.994450244,114,1,,,,,
6688,2276350.947,1.132595935,1.306557247,114,1,,,,,
6688,2276420.195,1.132511093,0.850821982,114,1,,,,,
6692,2276455.498,1.132471357,1.350987565,114,1,,,,,
6691,2276511.868,1.100890706,1.298437731,114,1,,,,,
6687,2276574.825,1.132349808,0.723594789,114,1,,,,,
6685,2276660.369,1.132271823,1.420699368,114,1,,,,,
6690,2276688.178,1.13224776,0.436468019,114,1,,,,,
6684,2276778.553,1.13217322,1.109366211,114,1,,,,,
6690,2276871.772,1.132101322,1.067768108,114,1,,,,,
6686,2276887.138,1.132089892,1.172893361,114,1,,,,,
6689,2276921.168,1.132064965,0.702217439,114,1,,,,,
6688,2277096.54,1.101084713,0.995175309,114,1,,,,,
6688,2277133.63,1.10109694,0.890758235,114,1,,,,,
6691,2277145.361,1.133141828,1.211941801,114,1,,,,,
6689,2277173.394,1.131894209,0.893537768,114,1,,,,,
6684,2277250.373,1.131846158,0.843569409,114,1,,,,,
6686,2277353.152,1.131784411,0.813008198,114,1,,,,,
6685,2277427.628,1.131741216,1.223972729,114,1,,,,,
6689,2277707.275,1.131588831,0.778240639,114,1,,,,,
6693,2277734.607,1.167624169,1.171507603,114,1,,,,,
6686,2277937.819,1.131472805,0.61175624,114,1,,,,,
6689,2278056.248,1.101398086,0.977743318,114,1,,,,,
6693,2278080.851,1.101406039,0.699170542,114,1,,,,,
6693,2278132.417,1.131380339,0.678756285,114,1,,,,,
6693,2278211.961,1.101448358,0.890628342,114,1,,,,,
6689,2278298.083,1.133374852,1.065970933,114,1,,,,,
6686,2278400.556,1.101509037,1.322642476,114,1,,,,,
6691,2278489.23,1.131221458,1.431449104,114,1,,,,,
6692,2278576.625,1.131184358,1.36752704,114,1,,,,,
6689,2278778.845,1.131100901,1.324719983,114,1,,,,,
6684,2278779.267,1.13110073,1.335362362,114,1,,,,,
6687,2279430.423,1.13085113,0.85267836,114,1,,,,,
6692,2279972.885,1.133692251,0.864431325,114,1,,,,,
6686,2280032.732,1.130640809,0.439037869,114,1,,,,,
6687,2280214.073,1.130580623,1.050253071,114,1,,,,,
6687,2280262.091,1.130564904,1.36534325,114,1,,,,,
6687,2280359.219,1.102126361,1.402642556,114,1,,,,,
6690,2280455.333,1.133779654,1.28205958,114,1,,,,,
6684,2280513.034,1.130484157,1.079923047,114,1,,,,,
6687,2280584.921,1.102196061,1.295752388,114,1,,,,,
6687,2280686.695,1.13042958,1.187082472,114,1,,,,,
6689,2280705.543,1.102233195,0.689792233,114,1,,,,,
6684,2280819.669,1.130388468,0.801798201,114,1,,,,,
6690,2281212.343,1.130270246,1.291979374,114,1,,,,,
6685,2281329.087,1.130235957,0.458666994,114,1,,,,,
6689,2281344.52,1.130231452,1.163997339,114,1,,,,,
6685,2281404.16,1.167375011,1.278947912,114,1,,,,,
6686,2281658.459,1.167357917,0.809740303,114,1,,,,,
6688,2281709.778,1.133999548,0.537857763,114,1,,,,,
6688,2281772.078,1.167350287,0.661384634,114,1,,,,,
6684,2282053.508,1.130031016,0.698082904,114,1,,,,,
6688,2282262.935,1.129974056,1.131740117,114,1,,,,,
6688,2282967.16,1.134210359,1.03459001,114,1,,,,,
6687,2283179.35,1.134245072,0.604905428,114,1,,,,,
6692,2283613.745,1.134315405,1.268931402,114,1,,,,,
6686,2283766.426,1.134339897,0.689053906,114,1,,,,,
6690,2284634.576,1.134477014,0.474964708,114,1,,,,,
6691,2284851.784,1.167145089,0.861310344,114,1,,,,,
6685,2284952.572,1.134526358,0.963551703,114,1,,,,,
6685,2285105.085,1.134549863,0.86882231,114,1,,,,,
6693,2285237.705,1.134570218,0.750348445,114,1,,,,,
6688,2285426.698,1.167107125,1.203799038,114,1,,,,,
6690,2285623.418,1.167094159,1.196324565,114,1,,,,,
6693,2285908.18,1.134671971,1.162616328,114,1,,,,,
6687,2286194.305,1.167056601,0.464195308,114,1,,,,,
6686,2286361.039,1.167045651,0.85308715,114,1,,,,,
6688,2286582.278,1.134772402,0.596481883,114,1,,,,,
6693,2286622.941,1.134778403,0.924473594,114,1,,,,,
6684,2287114.699,1.134850464,0.53836673,114,1,,,,,
6684,2287229.333,1.134867131,1.118557094,114,1,,,,,
6686,2288309.667,1.135021854,1.217198349,114,1,,,,,
6693,2288727.247,1.135080566,0.978337681,114,1,,,,,
6691,2290287.373,1.135294903,1.227013781,114,1,,,,,
6692,2290394.629,1.135309361,1.256173525,114,1,,,,,
6687,2291344.22,1.135435894,0.575580461,114,1,,,,,
6691,2291485.848,1.166698187,1.302525097,114,1,,,,,
6688,2291518.902,1.135458891,1.010789614,114,1,,,,,
6687,2292295.51,1.135560117,0.880067117,114,1,,,,,
6689,2292431.238,1.135577642,0.731709606,114,1,,,,,
6689,2292778.461,1.135622256,1.283816103,114,1,,,,,
6691,2293707.719,1.135740147,0.582841199,114,1,,,,,
6690,2294656.53,1.135858348,0.68044523,114,1,,,,,
6684,2295582.462,1.135971692,0.567448743,114,1,,,,,
6691,2296042.671,1.13602732,0.846783277,114,1,,,,,
6692,2296323.541,1.136061046,1.087343033,114,1,,,,,
6690,2297359.391,1.136184005,1.259715788,114,1,,,,,
6690,2297530.551,1.166270664,1.137168859,114,1,,,,,
6692,2297647.713,1.136217842,1.063360214,114,1,,,,,
6688,2298129.985,1.136274076,0.767397551,114,1,,,,,
6692,2298151.37,1.166227781,0.672596214,114,1,,,,,
6688,2298173.964,1.136279181,0.466120994,114,1,,,,,
6692,2298382.515,1.136303341,1.014334112,114,1,,,,,
6686,2299074.406,1.180512282,0.646429744,114,1,,,,,
6689,2301334.265,1.136636773,0.944503143,114,1,,,,,
6690,2301512.697,1.136656445,0.481563061,114,1,,,,,
6685,2302031.668,1.165963762,0.959968831,114,1,,,,,
6687,2302592.282,1.136774359,1.187985143,114,1,,,,,
6691,2302698.059,1.136785812,0.752427423,114,1,,,,,
6688,2302808.434,1.136797745,1.164530719,114,1,,,,,
6684,2302915.881,1.165904531,1.225218484,114,1,,,,,
6685,2303062.259,1.136825113,1.264320159,114,1,,,,,
6692,2303320.47,1.16587754,0.805977629,114,1,,,,,
6684,2303325.265,1.180148175,0.706443961,114,1,,,,,
6684,2303551.983,1.136877636,1.378197023,114,1,,,,,
6684,2303723.68,1.180114466,0.661056331,114,1,,,,,
6690,2303822.64,1.180106104,0.788692105,114,1,,,,,
6684,2304408.593,1.165805291,1.117512884,114,1,,,,,
6687,2304669.261,1.136996121,0.975109969,114,1,,,,,
6689,2304939.227,1.137024476,1.388000431,114,1,,,,,
6687,2304941.065,1.137024669,0.467920937,114,1,,,,,
6687,2304983.999,1.137029169,0.463094806,114,1,,,,,
6692,2305545.902,1.179961172,0.875501817,114,1,,,,,
6690,2306141.251,1.137149481,0.672747851,114,1,,,,,
6688,2306229.96,1.137158627,0.93879596,114,1,,,,,
6688,2306292.982,1.137165119,1.430416625,114,1,,,,,
6690,2306447.372,1.137180998,1.19921923,114,1,,,,,
6685,2307571.452,1.179792425,0.738959166,114,1,,,,,
6693,2307900.164,1.165576713,1.417765702,114,1,,,,,
6692,2308540.625,1.137393205,1.112209502,114,1,,,,,
6687,2309150.355,1.114057343,1.027973648,114,1,,,,,
6693,2309265.216,1.179652613,1.26011157,114,1,,,,,
6691,2309325.537,1.114128491,1.401490446,114,1,,,,,
6690,2309351.866,1.114139166,1.423701704,114,1,,,,,
6688,2309482.886,1.114192218,1.42470685,114,1,,,,,
6686,2309697.591,1.114278903,1.345241712,114,1,,,,,
6685,2309781.548,1.114312716,1.422222983,114,1,,,,,
6691,2309810.516,1.165453667,1.316591912,114,1,,,,,
6684,2309999.133,1.114400129,0.985922973,114,1,,,,,
6691,2310315.636,1.114526729,0.662717867,114,1,,,,,
6692,2310488.077,1.114595433,1.203801232,114,1,,,,,
6684,2310529.313,1.114611834,0.908260535,114,1,,,,,
6693,2310730.679,1.114691771,0.726106651,114,1,,,,,
6690,2310782.686,1.179528325,1.145826703,114,1,,,,,
6686,2310880.205,1.114750964,0.808169195,114,1,,,,,
6689,2311265.489,1.114902851,1.375585137,114,1,,,,,
6684,2311336.731,1.114930837,1.012303567,114,1,,,,,
6684,2311515.329,1.17946864,1.189274764,114,1,,,,,
6692,2311606.459,1.13769427,1.148590439,114,1,,,,,
